popularity,original_title,runtime,vote_count,budget_adj,revenue_adj,prim_genre,second_genre,prim_actor,second_actor,prim_director,profit_adj,release_date,movie_duration,vote_adj
0.453557,So I Married an Axe Murderer,93,72,30189399.2339741,17487938.580271,Comedy,Crime,Mike Myers,Nancy Travis,Thomas Schlamme,-12701460.653703101,1993-07-30,short_movie,0.039397355744593625
0.450208,The House of the Spirits,140,52,37736749.0424677,9.05681977019225,Romance,Drama,Meryl Streep,Glenn Close,Bille August,-37736739.98564793,1993-10-19,long_movie,0.02884083222301937
0.449066,Sirens,98,15,0.0,11729685.0249409,Comedy,Drama,Hugh Grant,Tara Fitzgerald,John Duigan,11729685.0249409,1993-10-01,short_movie,0.002767244029927232
0.448437,Weekend at Bernie's II,97,37,0.0,0.0,Comedy,,Andrew McCarthy,Jonathan Silverman,Robert Klane,0.0,1993-07-09,short_movie,0.014389668955621604
0.433773,Naked,131,36,0.0,0.0,Comedy,Drama,David Thewlis,Lesley Sharp,Mike Leigh,0.0,1993-09-14,long_movie,0.018120323870042022
0.41174,Babylon 5: The Gathering,89,21,0.0,0.0,Science Fiction,Action,Michael Oâ€™Hare,Tamlyn Tomita,Richard Compton,0.0,1993-02-22,short_movie,0.007440811724915445
0.410092,Indecent Proposal,117,152,57359858.5445509,402445913.427067,Drama,,Robert Redford,Demi Moore,Adrian Lyne,345086054.8825161,1993-04-07,long_movie,0.08150046120733832
0.409135,Arizona Dream,142,86,28679929.2722754,0.0,Fantasy,Comedy,Johnny Depp,Jerry Lewis,Emir Kusturica,-28679929.2722754,1993-01-06,long_movie,0.05530388439069386
0.406511,Romeo Is Bleeding,100,18,15094699.616987,0.0,Action,Crime,Gary Oldman,Lena Olin,Peter Medak,-15094699.616987,1993-09-13,long_movie,0.004591575279286666
0.397807,Menace II Society,97,94,5283144.86594548,42114211.9313939,Drama,Action,Tyrin Turner,Larenz Tate,Albert Hughes,36831067.06544842,1993-05-26,short_movie,0.06112534590550373
0.396185,The Tommyknockers,181,29,18.1136395403845,0.0,Horror,Science Fiction,Jimmy Smits,Marg Helgenberger,John Power,-18.1136395403845,1993-05-09,long_movie,0.009541867377267603
0.394817,Body of Evidence,99,25,45284098.8509612,20036092.9362541,Drama,Thriller,Madonna,Willem Dafoe,Uli Edel,-25248005.914707102,1993-01-15,short_movie,0.006764374295377678
0.38774,My Life,114,19,0.0,41486972.8213895,Drama,Romance,Michael Keaton,Nicole Kidman,Bruce Joel Rubin,41486972.8213895,1993-11-12,long_movie,0.005442246592190223
0.38106,Heaven & Earth,140,28,49812508.7360574,0.0,History,War,Tommy Lee Jones,Robert John Burke,Oliver Stone,-49812508.7360574,1993-12-24,long_movie,0.011991390796351338
0.323442,Sharpe's Rifles,102,11,0.0,0.0,Action,Adventure,Sean Bean,Brian Cox,Tom Clegg,0.0,1993-05-05,long_movie,0.0004612073383212053
0.375887,The Man Without a Face,114,46,0.0,37374986.452507,Drama,,Mel Gibson,Nick Stahl,Mel Gibson,37374986.452507,1993-08-25,long_movie,0.021031054627446963
0.375771,Heart and Souls,104,31,0.0,25041412.3083992,Fantasy,Drama,Robert Downey Jr.,Charles Grodin,Ron Underwood,25041412.3083992,1993-08-13,long_movie,0.013344265655426872
0.374068,Red Rock West,98,27,12075759.6935896,3018939.92339741,Crime,Drama,Nicolas Cage,Dennis Hopper,John Dahl,-9056819.77019219,1993-06-16,short_movie,0.010628266885313108
0.175158999999999,What's Love Got to Do with It,118,33,0.0,0.0,Drama,Music,Angela Bassett,Laurence Fishburne,Brian Gibson,0.0,1993-06-09,long_movie,0.017208158245362305
0.362595,Six Degrees of Separation,112,32,0.0,0.0,Mystery,Drama,Will Smith,Donald Sutherland,Fred Schepisi,0.0,1993-12-08,long_movie,0.014205186020293121
0.39242,Amos & Andrew,96,21,0.0,0.0,Action,Comedy,Samuel L. Jackson,Michael Lerner,E. Max Frye,0.0,1993-03-05,short_movie,0.005411499436302141
0.134756,Leprechaun,92,51,1358522.96552883,12916443.8940581,Comedy,Horror,Warwick Davis,Jennifer Aniston,Mark Jones,11557920.92852927,1993-01-08,short_movie,0.02311161217587373
0.238862,Body Bags,94,21,0.0,0.0,Horror,,John Carpenter,Robert Carradine,John Carpenter,0.0,1993-08-07,short_movie,0.005975197294250281
0.339873,Rookie of the Year,103,40,0.0,80876297.1252748,Comedy,Family,Thomas Ian Nicholas,Colombe Jacobsen-Derstine,Daniel Stern,80876297.1252748,1993-07-07,long_movie,0.017833350415086605
0.337421,Fatal Instinct,91,16,0.0,0.0,Comedy,,Armand Assante,Sherilyn Fenn,Carl Reiner,0.0,1993-10-29,short_movie,0.0033206928359126786
0.336871,Son of the Pink Panther,93,15,37736749.0424677,3680134.56019026,Comedy,Foreign,Roberto Benigni,Herbert Lom,Blake Edwards,-34056614.48227744,1993-01-01,short_movie,0.0020498103925386904
0.333014,Bad Boy Bubby,114,28,1132102.47127403,0.0,Crime,Drama,Nicholas Hope,Ralph Cotterill,Rolf de Heer,-1132102.47127403,1993-09-01,long_movie,0.01309828840832223
0.327666,And the Band Played On,140,12,0.0,0.0,Drama,,Matthew Modine,Alan Alda,Roger Spottiswoode,0.0,1993-09-11,long_movie,0.0009019165727170238
0.542485,The Secret Garden,102,113,0.0,0.0,Fantasy,Drama,Kate Maberly,Heydon Prowse,Agnieszka Holland,0.0,1993-08-13,long_movie,0.07389566465101978
0.321865,Little Buddha,140,33,52831448.6594548,7333214.890257,Drama,History,Keanu Reeves,Bridget Fonda,Bernardo Bertolucci,-45498233.7691978,1993-12-01,long_movie,0.013672235318233063
0.320607,Killing Zoe,96,46,2264204.94254806,632409.044623252,Action,Crime,Eric Stoltz,Julie Delpy,Roger Avary,-1631795.8979248079,1993-10-01,short_movie,0.021400020498103925
0.32051,Mr. Jones,114,14,0.0,0.0,Drama,Romance,Richard Gere,Lena Olin,Mike Figgis,0.0,1993-10-08,long_movie,0.0022547914317925595
0.313792,Poetic Justice,109,24,21132579.4637819,41534252.4395298,Drama,Romance,Janet Jackson,Tupac Shakur,John Singleton,20401672.9757479,1993-07-23,long_movie,0.009757097468484164
0.299195,Germinal,160,18,0.0,0.0,Drama,Romance,Miou-Miou,GÃ©rard Depardieu,Claude Berri,0.0,1993-09-29,long_movie,0.005165522189197499
0.29896,Matinee,99,15,0.0,14389618.6505278,Comedy,Drama,John Goodman,Cathy Moriarty,Joe Dante,14389618.6505278,1993-01-29,short_movie,0.0030747155888080357
0.297843,Searching for Bobby Fischer,110,37,0.0,10968386.8686981,Drama,,Max Pomeranc,Joe Mantegna,Steven Zaillian,10968386.8686981,1993-08-13,long_movie,0.019924157015476066
0.293473,Even Cowgirls Get the Blues,96,14,12075759.6935896,0.0,Western,Drama,Uma Thurman,Lorraine Bracco,Gus Van Sant,-12075759.6935896,1993-09-13,short_movie,0.0018448293532848212
0.288407,M. Butterfly,101,11,0.0,2263895.50120591,Drama,Romance,Jeremy Irons,John Lone,David Cronenberg,2263895.50120591,1993-09-09,long_movie,0.0006559393256123809
0.286492,Children of the Corn II: The Final Sacrifice,92,15,1358522.96552883,10537588.6700392,Horror,Mystery,Terence Knox,Paul Scherrer,David Price,9179065.704510368,1993-01-29,short_movie,0.0024085272112329614
0.285641,Swing Kids,112,36,0.0,8501464.63870383,Music,Drama,Robert Sean Leonard,Christian Bale,Thomas Carter,8501464.63870383,1993-03-05,long_movie,0.018919749923132112
0.284435,Freaked,86,10,0.0,0.0,Comedy,,Brooke Shields,William Sadler,Alex Winter,0.0,1993-09-11,short_movie,0.0
0.279635,The Program,112,15,0.0,34781508.7514539,Drama,,James Caan,Halle Berry,David S. Ward,34781508.7514539,1993-09-24,long_movie,0.0030234703289945685
0.269327,The Joy Luck Club,139,17,16604169.5786858,49602897.699296,Drama,,Ming-Na Wen,Lauren Tom,Wayne Wang,32998728.1206102,1993-09-08,long_movie,0.004878548734242082
0.268507,Made in America,111,41,33208339.1573716,0.0,Comedy,,Whoopi Goldberg,Ted Danson,Richard Benjamin,-33208339.1573716,1993-05-27,long_movie,0.01779235420723583
0.262971,The Beverly Hillbillies,93,40,0.0,0.0,Comedy,,Jim Varney,Diedrich Bader,Penelope Spheeris,0.0,1993-10-15,short_movie,0.016295992620682587
0.261518,Cop and Â½,97,11,0.0,0.0,Action,Comedy,Burt Reynolds,Norman D. Golden II,Henry Winkler,0.0,1993-04-02,short_movie,0.000522701650097366
0.256768,Untamed Heart,102,24,0.0,28527780.738016,Comedy,Drama,Christian Slater,Marisa Tomei,Tony Bill,28527780.738016,1993-02-12,long_movie,0.008465716921184792
0.512054,Warlock: The Armageddon,98,20,0.0,0.0,Fantasy,Horror,Julian Sands,Chris Young,Anthony Hickox,0.0,1993-05-01,short_movie,0.005534488059854464
0.240771,The Crush,89,28,9056819.77019225,20542974.4588625,Drama,Thriller,Cary Elwes,Alicia Silverstone,Alan Shapiro,11486154.688670248,1993-04-02,short_movie,0.010884493184380445
0.23906,Fire in the Sky,109,49,30016643.4157976,29773289.6875125,Drama,Horror,D. B. Sweeney,Robert Patrick,Robert Lieberman,-243353.7282851003,1993-03-12,long_movie,0.025581633698882857
0.231644,We're Back! A Dinosaur's Story,64,50,0.0,14063763.332016,Animation,Science Fiction,John Goodman,Jay Leno,Phil Nibbelink,14063763.332016,1993-11-24,short_movie,0.02336783847494107
0.246803,King of the Hill,103,12,0.0,0.0,Drama,,Jesse Bradford,Jeroen KrabbÃ©,Steven Soderbergh,0.0,1993-08-20,long_movie,0.001106897611970893
0.230512,American Ninja 5,102,10,0.0,0.0,Action,Thriller,David Bradley,Lee Reyes,Bobby Gene Leonard,0.0,1993-01-01,long_movie,0.0
0.226302,"Double, Double, Toil and Trouble",96,12,0.0,0.0,Family,,Mary-Kate Olsen,Ashley Olsen,Stuart Margolin,0.0,1993-10-30,short_movie,0.001250384339448601
0.225616,Cronos,94,57,0.0,0.0,Drama,Horror,Federico Luppi,Ron Perlman,Guillermo del Toro,0.0,1993-09-12,short_movie,0.02842062109254894
0.211198,Fong Sai Yuk juk jaap,95,13,0.0,4479605.70229448,Adventure,Action,Jet Li,Michelle Reis,Corey Yuen Kwai,4479605.70229448,1993-07-30,short_movie,0.0018755765091729014
0.210436,Cyborg 2,99,15,7547349.80849354,0.0,Action,Adventure,Elias Koteas,Angelina Jolie,Michael Schroeder,-7547349.80849354,1993-11-24,short_movie,0.0017935840934713541
0.209795,Sing si lip yan,105,38,0.0,0.0,Action,Adventure,Jackie Chan,Joey Wong,Wong Jing,0.0,1993-01-16,long_movie,0.018940248027057495
0.207999,Only the Strong,99,12,9056819.77019225,4956149.89761265,Action,,Mark Dacascos,Geoffrey Lewis,Sheldon Lettich,-4100669.8725796007,1993-08-27,short_movie,0.0013733729630009226
0.200168,Father Hood,95,10,0.0,5159581.16435078,Action,Comedy,Patrick Swayze,Halle Berry,Darrell James Roodt,5159581.16435078,1993-08-27,short_movie,0.0
0.197668,Zhong an zu,103,18,0.0,293923.990941972,Action,Crime,Jackie Chan,Kent Cheng,Kirk Wong,293923.990941972,1993-06-24,long_movie,0.005329507020600595
0.191825,Undercover Blues,90,15,0.0,18742614.5408449,Comedy,Crime,Kathleen Turner,Dennis Quaid,Herbert Ross,18742614.5408449,1993-09-10,short_movie,0.0029722250691811007
0.191721,Man's Best Friend,97,10,9056819.77019225,19584823.3059746,Horror,Science Fiction,Ally Sheedy,Lance Henriksen,John Lafia,10528003.535782348,1993-11-19,short_movie,0.0
0.190206,Boxing Helena,107,27,0.0,2711595.23502598,Drama,Romance,Julian Sands,Sherilyn Fenn,Jennifer Chambers Lynch,2711595.23502598,1993-06-18,long_movie,0.008014758634826277
0.181982,Fong Sai Yuk,106,20,0.0,5972841.31455512,Adventure,Action,Jet Li,Josephine Siao,Corey Yuen Kwai,5972841.31455512,1993-03-04,long_movie,0.00727682689351235
0.181726,The Thing Called Love,116,14,21132579.4637819,0.0,Music,Drama,River Phoenix,Samantha Mathis,Peter Bogdanovich,-21132579.4637819,1993-07-16,long_movie,0.0023777800553448805
0.181665,Cannibal! The Musical,97,19,188683.745212338,0.0,Comedy,History,Trey Parker,Dian Bachar,Trey Parker,-188683.745212338,1993-10-01,short_movie,0.006180178333504151
0.174646,Once Upon a Forest,71,12,0.0,9924608.01329299,Animation,Family,Michael Crawford,Ben Vereen,Charles Grosvenor,9924608.01329299,1993-06-18,short_movie,0.001250384339448601
0.168519,Ticks,85,13,3018939.92339741,0.0,Horror,Science Fiction,Ami Dolenz,Seth Green,Tony Randel,-3018939.92339741,1993-10-12,short_movie,0.0015988521061801784
0.246549,Necronomicon,96,12,0.0,0.0,Horror,,Jeffrey Combs,Bruce Payne,Christophe Gans,0.0,1993-11-01,short_movie,0.0009839089884185713
0.152064,Just One of the Girls,91,10,0.0,0.0,Comedy,,Corey Haim,Nicole Eggert,Michael Keusch,0.0,1993-09-13,short_movie,0.0
0.151355,The Meteor Man,100,12,45.2840988509612,0.0,Fantasy,Action,Robert Townsend,Marla Gibbs,Robert Townsend,-45.2840988509612,1993-08-06,long_movie,0.0009839089884185713
0.140785,Dragon: The Bruce Lee Story,120,72,21132579.4637819,95872087.2135516,Drama,Action,Jason Scott Lee,Lauren Holly,Rob Cohen,74739507.74976969,1993-05-07,long_movie,0.04384544429640259
0.132556,The Snapper,91,10,0.0,0.0,Comedy,Drama,Colm Meaney,Tina Kellegher,Stephen Frears,0.0,1993-08-06,short_movie,0.0
0.13078,Mr. Nanny,84,25,0.0,0.0,Family,Comedy,Hulk Hogan,David Johansen,Michael Gottlieb,0.0,1993-10-08,short_movie,0.007994260530900892
0.128982,Return of the Living Dead 3,97,34,3018939.92339741,81823.8382138019,Horror,Romance,Melinda Clarke,J. Trevor Edmond,Brian Yuzna,-2937116.0851836083,1993-10-01,short_movie,0.013774725837859996
0.271575,Boiling Point,92,13,0.0,0.0,Drama,Action,Wesley Snipes,Dennis Hopper,James B. Harris,0.0,1993-04-16,short_movie,0.0014451163267397767
0.126597,Doppelganger,104,10,0.0,0.0,Horror,Mystery,Drew Barrymore,George Newbern,Avi Nesher,0.0,1993-03-01,long_movie,0.0
0.09373,The Adventures of Huck Finn,108,15,0.0,0.0,Action,Adventure,Elijah Wood,Courtney B. Vance,Stephen Sommers,0.0,1993-04-02,long_movie,0.003382187147688839
0.265865,å¤ªæžå¼ ä¸‰ä¸°,96,29,0.0,0.0,Action,Comedy,Jet Li,Michelle Yeoh,Yuen Woo-Ping,0.0,1993-11-18,short_movie,0.013631239110382288
0.116288,My Boyfriend's Back,85,10,0.0,0.0,Comedy,Romance,Andrew Lowery,Traci Lind,Bob Balaban,0.0,1993-08-06,short_movie,0.0
0.27659,The Real McCoy,100,21,0.0,0.0,Action,Crime,Kim Basinger,Val Kilmer,Russell Mulcahy,0.0,1993-09-10,long_movie,0.006313416009019165
0.418515,Surf Ninjas,87,20,0.0,7420758.11015568,Action,Adventure,Rob Schneider,"Ernie Reyes, Jr.",Neal Israel,7420758.11015568,1993-09-20,short_movie,0.005431997540227529
0.093323,Wong Fei Hung V: Tit gai dau ng gung,111,15,0.0,0.0,Action,Comedy,Jet Li,Sharla Cheung Man,Wong Jing,0.0,1993-04-01,long_movie,0.0027159987701137647
0.276654,Xi yan,109,20,1509469.9616987,10465848.0911695,Comedy,Drama,Kuei Ya-Lei,Sihung Lung,Ang Lee,8956378.129470801,1993-08-04,long_movie,0.006969355334631547
0.085248,"Clean, Shaven",79,11,102643.957395512,0.0,Drama,Crime,Peter Greene,Alice Levitt,Lodge Kerrigan,-102643.957395512,1993-09-05,short_movie,0.0006456902736496874
0.085043,AcciÃ³n mutante,94,18,0.0,0.0,Action,Comedy,Antonio Resines,Alex Angulo,Ãlex de la Iglesia,0.0,1993-02-03,short_movie,0.004591575279286666
0.03797,CB4,89,16,0.0,27100688.5900071,Music,Comedy,Chris Rock,Allen Payne,Tamra Davis,27100688.5900071,1993-03-12,short_movie,0.003997130265450446
0.143989,12:01,92,18,0.0,0.0,Science Fiction,Thriller,Jonathan Silverman,Helen Slater,Jack Sholder,0.0,1993-07-05,short_movie,0.004837552526391309
0.0149919999999999,The Thief and the Cobbler,72,14,0.0,0.0,Fantasy,Animation,Vincent Price,Anthony Quayle,Richard Williams,0.0,1993-09-23,short_movie,0.0025827610945987497
0.012941,Bill Hicks: Revelations,60,11,0.0,0.0,Comedy,,Bill Hicks,,Chris Bould,0.0,1993-05-27,short_movie,0.0007994260530900892
2.550704,The Jungle Book,78,928,26147054.9591484,1345551058.9884,Family,Animation,Phil Harris,Sebastian Cabot,Wolfgang Reitherman,1319404004.0292516,1967-10-18,short_movie,0.6586040791226812
2.22723,The Graduate,106,426,19610291.2193613,682419190.892457,Comedy,Drama,Anne Bancroft,Dustin Hoffman,Mike Nichols,662808899.6730957,1967-12-21,long_movie,0.3197704212360357
1.975304,Casino Royale,131,76,78441164.8774454,272875358.950038,Adventure,Action,David Niven,Peter Sellers,Val Guest,194434194.07259262,1967-04-13,long_movie,0.03652762119503946
1.554808,You Only Live Twice,117,301,62099255.5279776,729403389.573469,Action,Thriller,Sean Connery,Akiko Wakabayashi,Lewis Gilbert,667304134.0454915,1967-06-12,long_movie,0.18491339551091523
1.022408,Bonnie and Clyde,111,153,16341909.3494678,331413921.607207,Crime,Drama,Warren Beatty,Faye Dunaway,Arthur Penn,315072012.2577392,1967-07-18,long_movie,0.11138669673055242
0.734072,Belle de jour,101,78,0.0,0.0,Drama,Romance,Catherine Deneuve,Michel Piccoli,Luis BuÃ±uel,0.0,1967-05-24,long_movie,0.04808855180895767
0.678719,Cool Hand Luke,126,171,19610291.2193613,106011750.486498,Crime,Drama,Paul Newman,George Kennedy,Stuart Rosenberg,86401459.2671367,1967-06-22,long_movie,0.11880701035154248
0.586060999999999,Wait Until Dark,108,42,26147054.9591484,71904401.1376583,Crime,Drama,Audrey Hepburn,Alan Arkin,Terence Young,45757346.1785099,1967-10-26,long_movie,0.024597724710464283
0.564781,Dance of the Vampires,108,61,0.0,0.0,Comedy,Horror,Jack MacGowran,Roman Polanski,Roman Polanski,0.0,1967-02-01,long_movie,0.03502101055652353
0.527322,The Producers,88,70,6190315.2615784,0.0,Comedy,,Gene Wilder,Zero Mostel,Mel Brooks,-6190315.2615784,1967-11-22,short_movie,0.04181613200778928
0.502062,Billion Dollar Brain,111,13,0.0,0.0,Thriller,,Michael Caine,FranÃ§oise DorlÃ©ac,Ken Russell,0.0,1967-11-02,long_movie,0.001414369170851696
0.485288,The Dirty Dozen,150,168,163419093.494678,296115397.412356,Action,Adventure,Lee Marvin,Ernest Borgnine,Robert Aldrich,132696303.91767803,1967-06-15,long_movie,0.1165932151276007
0.428652,In the Heat of the Night,109,83,13073527.4795742,178976447.386569,Crime,Drama,Sidney Poitier,Rod Steiger,Norman Jewison,165902919.9069948,1967-08-02,long_movie,0.052372655529363536
0.438314,The Night of the Generals,148,18,0.0,0.0,Drama,Action,Peter O'Toole,Omar Sharif,Anatole Litvak,0.0,1967-01-29,long_movie,0.005001537357794404
0.214587,"To Sir, with Love",105,29,4183528.79346375,0.0,Drama,,Sidney Poitier,Lulu,James Clavell,-4183528.79346375,1967-06-14,long_movie,0.01402070308496464
0.321935,Guess Who's Coming to Dinner,108,72,26147054.9591484,370416614.100191,Comedy,Drama,Spencer Tracy,Sidney Poitier,Stanley Kramer,344269559.1410426,1967-12-11,long_movie,0.04702265040483756
0.311525,Quatermass and the Pit,97,21,0.0,0.0,Horror,Science Fiction,James Donald,Andrew Keir,Roy Ward Baker,0.0,1967-11-09,short_movie,0.005975197294250281
0.2771,In Cold Blood,134,28,22878673.0892549,0.0,Crime,Drama,Robert Blake,Scott Wilson,Richard Brooks,-22878673.0892549,1967-12-14,long_movie,0.012729322537665268
0.247575,The Taming of the Shrew,122,15,0.0,0.0,Comedy,Drama,Elizabeth Taylor,Richard Burton,Franco Zeffirelli,0.0,1967-03-07,long_movie,0.0026647535103002974
0.201545,Carry On Doctor,90,10,0.0,0.0,Comedy,,Jim Dale,Kenneth Williams,Gerald Thomas,0.0,1967-12-02,short_movie,0.0
0.241283,Doctor Dolittle,152,16,117661747.316168,58830873.6580841,Adventure,Fantasy,Rex Harrison,Samantha Eggar,Richard Fleischer,-58830873.65808389,1967-12-19,long_movie,0.003136209900584196
0.239833,Hombre,111,24,0.0,0.0,Action,Drama,Paul Newman,Fredric March,Martin Ritt,0.0,1967-03-21,long_movie,0.00932663728605104
0.213291,Valley of the Dolls,123,13,32683818.6989356,326838186.989356,Music,Drama,Barbara Parkins,Patty Duke,Mark Robson,294154368.29042035,1967-12-27,long_movie,0.001906323665060982
0.197331,Barefoot in the Park,106,37,0.0,0.0,Comedy,Romance,Robert Redford,Jane Fonda,Gene Saks,0.0,1967-05-25,long_movie,0.019093983806497898
0.161576,Two for the Road,111,20,0.0,0.0,Comedy,Drama,Audrey Hepburn,Albert Finney,Stanley Donen,0.0,1967-04-27,long_movie,0.006866864815004613
0.337261,Point Blank,92,35,0.0,0.0,Action,Adventure,Lee Marvin,Angie Dickinson,John Boorman,0.0,1967-08-30,short_movie,0.017167162037511532
0.139647,The War Wagon,96,16,0.0,39220582.4387227,Western,,John Wayne,Kirk Douglas,Burt Kennedy,39220582.4387227,1967-05-27,short_movie,0.0038741416418981243
0.114342,A Countess from Hong Kong,120,17,22878673.0892549,13073527.4795742,Comedy,Romance,Marlon Brando,Sophia Loren,Charles Chaplin,-9805145.609680701,1967-01-05,long_movie,0.0038741416418981247
0.109398,Spider Baby,81,15,424889.643086163,0.0,Horror,Comedy,Lon Chaney Jr.,Carol Ohmart,Jack Hill ,-424889.643086163,1967-12-24,short_movie,0.003228451368248437
0.154785999999999,KaijÅ«tÅ no Kessen: Gojira no Musuko,86,12,0.0,0.0,Science Fiction,,Tadao Takashima,Akira Kubo,Jun Fukuda,0.0,1967-12-16,short_movie,0.0011683919237470534
